user_id,journal,before_after,id,predicted_label,positive_probability
265,"{'entry': 'Today was amazing. School was great, and I learned a lot. Played piano for a long time and felt very connected to the music. Soccer was exhilarating and fun. Read an entire book and loved the story. Video games were fantastic; had so much fun. Feeling really good and optimistic about the future. Life is starting to feel bright again.', 'timestamp': '2023-04-07T19:00:00Z'}",1,2661,1,0.7246696
266,"{'entry': ""Today was rough. School was really stressful, and I couldn't concentrate on my assignments. Writing used to help me relax, but now it feels like work. Basketball practice was tiring, and I felt like I was just going through the motions. Painting didn't bring me joy anymore; I ended up being frustrated with my artwork. Even playing the guitar, which I love, didn't cheer me up. I don't understand why everything feels so overwhelming."", 'timestamp': '2023-03-01T17:00:00Z'}",0,2662,0,0.22089557
266,"{'entry': ""Another bad day. Couldn't focus in my classes at all. Tried to write a story, but my mind kept wandering, and I couldn't come up with anything good. Basketball wasn't fun today; it just felt like hard work. Painting felt pointless; nothing I created looked right. Played my guitar for a bit, but it just wasn't enjoyable. Mom and Dad asked if I was okay, but I didnï¿½t know what to say. Everything feels so difficult."", 'timestamp': '2023-03-04T20:00:00Z'}",0,2663,0,0.2316026
266,"{'entry': ""Feeling really down. School is starting to feel impossible, and I'm falling behind. Tried to do some writing, but I ended up staring at a blank page. Basketball is becoming more exhausting than enjoyable. Painting used to be my escape, but now itï¿½s just frustrating. Even playing my guitar feels like a chore. I donï¿½t know how to explain this feeling; I just want to feel better."", 'timestamp': '2023-03-07T16:30:00Z'}",0,2664,0,0.11078615
266,"{'entry': ""Everything is so off. Couldn't focus on my homework for school. Writing only frustrated me because I couldnï¿½t get my ideas out properly. Basketball practice was just tiring and didn't lift my spirits. Painting felt like a waste of time, and I didnï¿½t like what I made. Even guitar playing didnï¿½t bring me any joy. It feels like nothing is going right lately."", 'timestamp': '2023-03-11T15:00:00Z'}",0,2665,0,0.15025371
266,"{'entry': ""Had a really hard day today. School was overwhelming, and I couldn't keep up. Tried to write, but my mind was blank. Basketball felt pointless, like I wasnï¿½t contributing anything. Painting and guitar didnï¿½t help either; they only made me more frustrated. Itï¿½s hard when nothing that used to make me happy works anymore. I miss feeling excited and motivated."", 'timestamp': '2023-03-15T14:00:00Z'}",0,2666,0,0.21340238
266,"{'entry': 'Today was slightly better. Managed to concentrate a bit more in school. Tried writing some poetry, and it felt good to get my thoughts out. Basketball practice wasnï¿½t too bad; I felt a bit more engaged. Painted a small picture that I didnï¿½t totally hate. Played my guitar for a while, and it was somewhat relaxing. Itï¿½s a small improvement, but Iï¿½ll take it.', 'timestamp': '2023-03-25T09:00:00Z'}",1,2667,0,0.24855006
266,"{'entry': ""Felt a bit lighter today. School wasn't as overwhelming. Did some writing and came up with a short story I liked. Basketball was fun today; scored a few points and enjoyed it. Painted a new scene, and it turned out well. Played the guitar without getting frustrated. It's nice to have some better moments again."", 'timestamp': '2023-03-28T13:00:00Z'}",1,2668,0,0.37918574
266,"{'entry': 'Today was decent. Managed to focus better in school. Wrote a few pages for my latest story, and it was actually enjoyable. Basketball practice was great; felt more connected with my teammates. Painting was fun; I felt proud of my work. Played guitar and enjoyed the music. Feeling more like myself.', 'timestamp': '2023-04-01T19:00:00Z'}",1,2669,1,0.7077122
266,"{'entry': 'Had a good day today. School was interesting, and I kept up with my assignments. Spent time writing and finished a chapter of my story. Basketball practice was exciting; even got compliments from the coach. Painted a series and felt really creative. Playing the guitar felt fun again. Iï¿½m feeling a lot more hopeful.', 'timestamp': '2023-04-04T15:30:00Z'}",1,2670,1,0.6821082
266,"{'entry': 'Today was fantastic. School was engaging, and I did well in all my subjects. Wrote a lot and felt proud of my work. Basketball was amazing; had a lot of fun and felt energetic. Painted several pieces and loved how they turned out. Played my guitar for hours and lost track of time. Feeling really optimistic about the future. Life feels bright again.', 'timestamp': '2023-04-07T18:00:00Z'}",1,2671,0,0.4195442
267,"{'entry': ""I felt really sad today. School was tough, and I couldnï¿½t focus on anything. I usually love drawing, but today I didnï¿½t even feel like picking up a pencil. Playing with my pets didn't cheer me up like it normally does. Tried to go on a nature walk, but I felt too tired. Reading didnï¿½t help either; I couldnï¿½t get into my book. I donï¿½t know why I feel this way."", 'timestamp': '2023-03-01T15:00:00Z'}",0,2672,0,0.040118888
267,"{'entry': 'Today was another hard day. I tried doing some drawings, but nothing turned out right. Playing with my dog didnï¿½t make me happy; I just felt sad. Took a nature walk, hoping it would help, but it didnï¿½t. Tried to read my favorite story, but I couldnï¿½t concentrate. Mom and Dad keep asking if Iï¿½m okay, but I donï¿½t know what to tell them. Everything feels wrong.', 'timestamp': '2023-03-04T09:30:00Z'}",0,2673,0,0.07370956
267,"{'entry': 'Everything feels off. School was really boring, and I couldnï¿½t pay attention. Tried drawing, but I messed up every picture. Playing with my cat didnï¿½t cheer me up either. Took a short walk outside, but it didnï¿½t feel good. Tried reading, but lost interest after a few pages. I wish I could feel happy again.', 'timestamp': '2023-03-08T17:00:00Z'}",0,2674,0,0.08579641
267,"{'entry': 'Felt really down today. School was hard, and I couldnï¿½t keep up with the lessons. Tried to draw, but I didnï¿½t like anything I made. Playing with my pets usually makes me smile, but not today. Went on a nature walk, but felt tired and sad. Reading didnï¿½t help; I couldnï¿½t get into the story. My mom and dad are worried, but I donï¿½t know whatï¿½s wrong with me.', 'timestamp': '2023-03-12T14:00:00Z'}",0,2675,0,0.052845404
267,"{'entry': 'Today was awful. School was tough, and I couldnï¿½t focus. Tried to draw, but got frustrated and stopped. Playing with my dog was no fun; I felt like crying. Took a walk outside, but it didnï¿½t make me feel better. Tried reading, but couldnï¿½t concentrate. Mom and Dad asked if I was okay again, but I donï¿½t know how to answer them. Everything feels so heavy.', 'timestamp': '2023-03-15T16:00:00Z'}",0,2676,0,0.05219798
267,"{'entry': 'Today was a bit better. Managed to focus a little more in school. Did a small drawing, and it didnï¿½t turn out too bad. Played with my dog for a while, and it made me smile a little. Took a nature walk, and it felt nice to be outside. Read a few pages of my book and found it a bit interesting. Itï¿½s nice to have some better moments.', 'timestamp': '2023-03-22T10:00:00Z'}",1,2677,1,0.69298923
267,"{'entry': 'Felt lighter today. School wasnï¿½t as hard, and I could keep up with my lessons. Drew a nice picture and felt good about it. Played with my cat, and we had some fun. Took a walk in the woods, and it was peaceful. Read a chapter of my book and really liked it. Itï¿½s nice to feel more like myself again.', 'timestamp': '2023-03-26T15:30:00Z'}",1,2678,1,0.6101924
267,"{'entry': 'Today was pretty good. School was interesting and I paid attention. Drew some more pictures, and they turned out well. Played with my pets, and they made me laugh. Took a longer walk in the woods, and it felt refreshing. Read a lot and enjoyed the story. Itï¿½s nice to have more good days.', 'timestamp': '2023-03-30T12:00:00Z'}",1,2679,1,0.840541
267,"{'entry': 'Had a good day today. School was fun, and I learned a lot. Drew a beautiful picture and felt proud of it. Playing with my pets made me happy. Went on a nature walk with Mom, and it was really nice. Read for hours and got lost in the book. Feeling happy and hopeful.', 'timestamp': '2023-04-03T16:00:00Z'}",1,2680,1,0.5806042
267,"{'entry': 'Today was amazing. School was great, and I understood everything. Spent a lot of time drawing, and everything turned out great. Playing with my dog and cat made me laugh. Took a long walk in the woods and felt very connected to nature. Read an entire book and loved the story. Iï¿½m feeling really good and optimistic about the future.', 'timestamp': '2023-04-08T14:00:00Z'}",1,2681,1,0.7177095
268,"{'entry': ""Iï¿½ve been feeling really down lately. School is hard, and I canï¿½t concentrate on my classes. Soccer used to be fun, but now it just feels like work. Drawing, which I used to love, doesn't inspire me anymore. Video games donï¿½t hold my attention and are just boring now. Even cycling doesnï¿½t feel exciting anymore. I donï¿½t understand why everything feels so tough."", 'timestamp': '2023-03-01T17:30:00Z'}",0,2682,0,0.13456112
268,"{'entry': 'Today was really tough. I couldnï¿½t pay attention in school at all. Soccer practice was terrible; I couldnï¿½t keep up with my friends. Tried drawing, but everything turned out badly. Played some video games, but they didnï¿½t make me feel any better. Even cycling felt like a chore today. I just want to feel happy again.', 'timestamp': '2023-03-05T09:00:00Z'}",0,2683,0,0.121907376
268,"{'entry': 'Feeling really off today. School was a mess; I couldnï¿½t focus on anything. Soccer practice felt like a huge effort, and I didnï¿½t have any fun. Drawing didnï¿½t work out; I felt frustrated and stopped. Played video games but got bored quickly. Tried cycling around the neighborhood, but it didnï¿½t cheer me up. Everything feels wrong.', 'timestamp': '2023-03-09T14:00:00Z'}",0,2684,0,0.07863334
268,"{'entry': 'Today was awful. School felt impossible, and I couldnï¿½t concentrate. Tried playing soccer, but I felt slow and tired. Drawing didnï¿½t help either; I couldnï¿½t create anything good. Played some video games and got frustrated. Even cycling didnï¿½t make me feel better. I wish I knew why Iï¿½m feeling like this.', 'timestamp': '2023-03-13T18:00:00Z'}",0,2685,0,0.035910092
